,url,status_code,history,timestamp,error_msg
fl-margate.civicplus.com,https://www.margatefl.com/,200,[<Response [302]>],2020-07-02T23:02:55.023651,
fl-marianna.civicplus.com,https://www.cityofmarianna.com/,200,[<Response [302]>],2020-07-02T23:02:55.840185,
fl-marianna2.civicplus.com,https://www.cityofmarianna.com/,200,[<Response [302]>],2020-07-02T23:02:56.536895,
fl-maryesther.civicplus.com,https://www.cityofmaryesther.com/,200,[<Response [302]>],2020-07-02T23:02:57.225566,
fl-miamigardens.civicplus.com,https://www.miamigardens-fl.gov/,200,[<Response [302]>],2020-07-02T23:02:58.009263,
fl-milton.civicplus.com,https://www.miltonfl.org/,200,[<Response [302]>],2020-07-02T23:02:58.797121,
fl-milton2.civicplus.com,https://www.miltonfl.org/,200,[<Response [302]>],2020-07-02T23:02:59.568512,
fl-miramar.civicplus.com,https://www.miramarfl.gov/,200,[<Response [302]>],2020-07-02T23:03:00.439955,
fl-monroecounty-old.civicplus.com,http://fl-monroecounty-old.civicplus.com/,200,[],2020-07-02T23:03:00.576034,
fl-monroecounty.civicplus.com,http://fl-monroecounty.civicplus.com/,200,[],2020-07-02T23:03:01.214524,
fl-monroecounty2.civicplus.com,http://fl-monroecounty2.civicplus.com/,200,[],2020-07-02T23:03:01.867835,
fl-monroecountyclimate.civicplus.com,http://fl-monroecountyclimate.civicplus.com/,200,[],2020-07-02T23:03:02.003242,
fl-monroecountyemergency.civicplus.com,http://fl-monroecountyemergency.civicplus.com/,200,[],2020-07-02T23:03:02.140798,
fl-mountdora.civicplus.com,http://fl-mountdora.civicplus.com/,200,[],2020-07-02T23:03:02.747047,
fl-mountdora2.civicplus.com,http://fl-mountdora2.civicplus.com/,200,[],2020-07-02T23:03:03.315076,
fl-naples.civicplus.com,http://fl-naples.civicplus.com/,200,[],2020-07-02T23:03:03.449420,
fl-nassaucounty.civicplus.com,http://fl-nassaucounty.civicplus.com/,200,[],2020-07-02T23:03:04.028020,
fl-nassaucounty2.civicplus.com,http://fl-nassaucounty2.civicplus.com/,200,[],2020-07-02T23:03:04.589989,
fl-newportrichey.civicplus.com,http://fl-newportrichey.civicplus.com/,200,[],2020-07-02T23:03:04.738839,
fl-newsmyrnabeach.civicplus.com,https://www.cityofnsb.com/,200,[<Response [302]>],2020-07-02T23:03:05.706295,
fl-newsmyrnabeach2.civicplus.com,https://www.cityofnsb.com/,200,[<Response [302]>],2020-07-02T23:03:06.620083,
fl-niceville.civicplus.com,https://cityofniceville.org/,200,[<Response [302]>],2020-07-02T23:03:07.545708,
fl-northmiami.civicplus.com,https://www.northmiamifl.gov/,200,[<Response [302]>],2020-07-02T23:03:08.180082,
fl-northmiamibeach.civicplus.com,https://fl-northmiamibeach.civicplus.com/,200,[<Response [301]>],2020-07-02T23:03:09.114714,
fl-northpalmbeach.civicplus.com,http://fl-northpalmbeach.civicplus.com/,200,[],2020-07-02T23:03:09.547574,
fl-oakland.civicplus.com,https://www.oaklandfl.gov/,200,[<Response [302]>],2020-07-02T23:03:10.351045,
fl-oaklandpark.civicplus.com,http://fl-oaklandpark.civicplus.com/,200,[],2020-07-02T23:03:10.838943,
fl-ocoee.civicplus.com,https://www.ocoee.org/,200,[<Response [302]>],2020-07-02T23:03:11.723978,
fl-ocoeelakeshorecenter.civicplus.com,http://fl-ocoeelakeshorecenter.civicplus.com/,200,[],2020-07-02T23:03:12.243031,
fl-oldsmar.civicplus.com,https://www.myoldsmar.com/,200,[<Response [302]>],2020-07-02T23:03:13.102396,
fl-oldsmar2.civicplus.com,https://www.myoldsmar.com/,200,[<Response [302]>],2020-07-02T23:03:13.829885,
fl-opalocka.civicplus.com,https://opalockafl.gov/,200,[<Response [302]>],2020-07-02T23:03:14.507629,
fl-ormondbeach.civicplus.com,https://www.ormondbeach.org/,200,[<Response [302]>],2020-07-02T23:03:15.503098,
fl-ormondbeach2.civicplus.com,https://www.ormondbeach.org/,200,[<Response [302]>],2020-07-02T23:03:16.241255,
fl-oviedo.civicplus.com,http://fl-oviedo.civicplus.com/,200,[],2020-07-02T23:03:16.700422,
fl-palatka.civicplus.com,https://palatka-fl.gov/,200,[<Response [302]>],2020-07-02T23:03:17.934176,
fl-palmbeach-old.civicplus.com,http://fl-palmbeach-old.civicplus.com/,200,[],2020-07-02T23:03:18.073634,
fl-palmbeach.civicplus.com,https://www.townofpalmbeach.com/,200,[<Response [302]>],2020-07-02T23:03:18.875424,
fl-palmbeach2.civicplus.com,https://www.townofpalmbeach.com/,200,[<Response [302]>],2020-07-02T23:03:19.612686,
fl-palmbeachgardens.civicplus.com,https://www.pbgfl.com/,200,[<Response [302]>],2020-07-02T23:03:20.404202,
fl-palmetto.civicplus.com,http://fl-palmetto.civicplus.com/,200,[],2020-07-02T23:03:20.886777,
fl-palmetto2.civicplus.com,http://fl-palmetto2.civicplus.com/,200,[],2020-07-02T23:03:21.341426,
fl-palmsprings.civicplus.com,https://www.vpsfl.org/,200,[<Response [302]>],2020-07-02T23:03:22.435912,
fl-panamacity.civicplus.com,https://www.pcgov.org/,200,[<Response [302]>],2020-07-02T23:03:23.268644,
fl-parkland.civicplus.com,https://www.cityofparkland.org/,200,[<Response [302]>],2020-07-02T23:03:24.509189,
fl-parkland2.civicplus.com,https://www.cityofparkland.org/,200,[<Response [302]>],2020-07-02T23:03:25.287234,
fl-parkland3.civicplus.com,https://www.cityofparkland.org/,200,[<Response [302]>],2020-07-02T23:03:26.038889,
fl-pascocounty.civicplus.com,https://www.pascocountyfl.net/,200,[<Response [302]>],2020-07-02T23:03:27.640459,
fl-pascocounty2.civicplus.com,https://www.pascocountyfl.net/,200,[<Response [302]>],2020-07-02T23:03:29.068935,
fl-pascocountyintranet.civicplus.com,https://teampasco.pascocountyfl.net/MyAccount?from=url&url=/&useSamlLogin=True&pageId=1,200,"[<Response [302]>, <Response [302]>]",2020-07-02T23:03:29.872668,
fl-pascocountyintranet2.civicplus.com,https://teampasco.pascocountyfl.net/MyAccount?from=url&url=/&useSamlLogin=True&pageId=1,200,"[<Response [302]>, <Response [302]>]",2020-07-02T23:03:30.665233,
fl-pascocountymedia.civicplus.com,http://fl-pascocountymedia.civicplus.com/,200,[],2020-07-02T23:03:31.143346,
fl-pembrokepines.civicplus.com,https://www.ppines.com/,200,[<Response [302]>],2020-07-02T23:03:31.977668,
fl-pembrokepines2.civicplus.com,https://www.ppines.com/,200,[<Response [302]>],2020-07-02T23:03:32.750941,
fl-pembrokepinesavmshs.civicplus.com,http://fl-pembrokepinesavmshs.civicplus.com/,200,[],2020-07-02T23:03:33.224758,
fl-pembrokepinescems.civicplus.com,http://fl-pembrokepinescems.civicplus.com/,200,[],2020-07-02T23:03:33.683311,
fl-pembrokepinescharterschoolsportal2.civicplus.com,http://fl-pembrokepinescharterschoolsportal2.civicplus.com/,200,[],2020-07-02T23:03:34.106186,
fl-pembrokepinesece.civicplus.com,http://fl-pembrokepinesece.civicplus.com/,200,[],2020-07-02T23:03:34.759352,
fl-pembrokepinesfsucampus.civicplus.com,http://fl-pembrokepinesfsucampus.civicplus.com/,200,[],2020-07-02T23:03:35.671180,
fl-pembrokepineswems.civicplus.com,http://fl-pembrokepineswems.civicplus.com/,200,[],2020-07-02T23:03:36.109469,
fl-pensacola.civicplus.com,https://www.cityofpensacola.com/,200,[<Response [302]>],2020-07-02T23:03:37.307188,
fl-pinellaspark.civicplus.com,https://www.pinellas-park.com/,200,[<Response [302]>],2020-07-02T23:03:38.316265,
fl-plantcity.civicplus.com,http://fl-plantcity.civicplus.com/,200,[],2020-07-02T23:03:38.455908,
fl-plantcity2.civicplus.com,http://fl-plantcity2.civicplus.com/,200,[],2020-07-02T23:03:38.591182,
fl-polkcity2.civicplus.com,http://fl-polkcity2.civicplus.com/,200,[],2020-07-02T23:03:38.729932,
fl-portofpalmbeach.civicplus.com,https://www.portofpalmbeach.com/,200,[<Response [302]>],2020-07-02T23:03:40.629197,
fl-portofpalmbeach2.civicplus.com,https://www.portofpalmbeach.com/,200,[<Response [302]>],2020-07-02T23:03:41.550942,
fl-portorange.civicplus.com,https://fl-portorange.civicplus.com/,200,[<Response [301]>],2020-07-02T23:03:42.924257,
fl-rockledge.civicplus.com,http://fl-rockledge.civicplus.com/,200,[],2020-07-02T23:03:43.415184,
fl-rockledge2.civicplus.com,http://fl-rockledge2.civicplus.com/,200,[],2020-07-02T23:03:43.989393,
fl-royalpalmbeach.civicplus.com,http://fl-royalpalmbeach.civicplus.com/,200,[],2020-07-02T23:03:44.128995,
fl-safetyharbor.civicplus.com,http://fl-safetyharbor.civicplus.com/,200,[],2020-07-02T23:03:44.649579,
fl-safetyharbor2.civicplus.com,http://fl-safetyharbor2.civicplus.com/,200,[],2020-07-02T23:03:45.182186,
fl-safetyharbor3.civicplus.com,http://fl-safetyharbor3.civicplus.com/,200,[],2020-07-02T23:03:45.690416,
fl-schottcommunities3.civicplus.com,http://fl-schottcommunities3.civicplus.com/,200,[],2020-07-02T23:03:46.380494,
fl-schottcommunities4.civicplus.com,http://fl-schottcommunities4.civicplus.com/,200,[],2020-07-02T23:03:47.038482,
fl-sebring.civicplus.com,https://www.mysebring.com/,200,[<Response [302]>],2020-07-02T23:03:47.879242,
fl-snldistrict.civicplus.com,http://fl-snldistrict.civicplus.com/,200,[],2020-07-02T23:03:48.289121,
fl-southmiami.civicplus.com,http://fl-southmiami.civicplus.com/,200,[],2020-07-02T23:03:48.818776,
fl-stcloud.civicplus.com,http://fl-stcloud.civicplus.com/,200,[],2020-07-02T23:03:48.971316,
fl-stcloud2.civicplus.com,http://fl-stcloud2.civicplus.com/,200,[],2020-07-02T23:03:49.527998,
fl-stcloud3.civicplus.com,http://fl-stcloud3.civicplus.com/,200,[],2020-07-02T23:03:50.122330,
fl-stluciecountyfd.civicplus.com,http://fl-stluciecountyfd.civicplus.com/,200,[],2020-07-02T23:03:50.588714,
fl-stlucietaxcollector.civicplus.com,http://fl-stlucietaxcollector.civicplus.com/,200,[],2020-07-02T23:03:51.119615,
fl-stuart.civicplus.com,http://fl-stuart.civicplus.com/,200,[],2020-07-02T23:03:51.660748,
fl-sumtercounty.civicplus.com,https://www.sumtercountyfl.gov/,200,[<Response [302]>],2020-07-02T23:03:52.588052,
fl-sumtercounty2.civicplus.com,https://www.sumtercountyfl.gov/,200,[<Response [302]>],2020-07-02T23:03:53.284339,
fl-suwanneeriver.civicplus.com,http://fl-suwanneeriver.civicplus.com/,200,[],2020-07-02T23:03:53.882887,
fl-suwanneeriver2.civicplus.com,http://fl-suwanneeriver2.civicplus.com/,200,[],2020-07-02T23:03:54.487852,
fl-swa.civicplus.com,https://swa.org/,200,[<Response [302]>],2020-07-02T23:03:55.344662,
fl-tamarac2.civicplus.com,https://www.tamarac.org/,200,[<Response [302]>],2020-07-02T23:03:56.199167,
fl-tamarac3.civicplus.com,https://www.tamarac.org/,200,[<Response [302]>],2020-07-02T23:03:56.926333,
fl-tavares2.civicplus.com,https://www.tavares.org/,200,[<Response [302]>],2020-07-02T23:03:57.736400,
fl-tavarespavilion.civicplus.com,http://fl-tavarespavilion.civicplus.com/,200,[],2020-07-02T23:03:58.389862,
fl-templeterrace.civicplus.com,http://fl-templeterrace.civicplus.com/,200,[],2020-07-02T23:03:59.292123,
fl-templeterrace2.civicplus.com,http://fl-templeterrace2.civicplus.com/,200,[],2020-07-02T23:04:00.097580,
fl-tequesta2.civicplus.com,http://fl-tequesta2.civicplus.com/,200,[],2020-07-02T23:04:00.614371,
fl-tequesta3.civicplus.com,http://fl-tequesta3.civicplus.com/,200,[],2020-07-02T23:04:01.168007,
fl-waltoncounty.civicplus.com,https://www.co.walton.fl.us/,200,[<Response [302]>],2020-07-02T23:04:02.110321,
fl-waltoncounty2.civicplus.com,https://www.co.walton.fl.us/,200,[<Response [302]>],2020-07-02T23:04:02.796410,
fl-waltoncounty3.civicplus.com,https://www.co.walton.fl.us/,200,[<Response [302]>],2020-07-02T23:04:03.476849,
fl-wellington.civicplus.com,http://fl-wellington.civicplus.com/,200,[],2020-07-02T23:04:04.153285,
fl-westmelbourne.civicplus.com,https://www.westmelbourne.org/,200,[<Response [302]>],2020-07-02T23:04:05.097060,
fl-westmelbourne2.civicplus.com,https://www.westmelbourne.org/,200,[<Response [302]>],2020-07-02T23:04:05.735947,
fl-westmelbourne3.civicplus.com,https://www.westmelbourne.org/,200,[<Response [302]>],2020-07-02T23:04:06.377550,
fl-wiltonmanors.civicplus.com,http://fl-wiltonmanors.civicplus.com/,200,[],2020-07-02T23:04:06.858493,
fl-wiltonmanors2.civicplus.com,http://fl-wiltonmanors2.civicplus.com/,200,[],2020-07-02T23:04:07.325186,
fl-wintergarden.civicplus.com,http://fl-wintergarden.civicplus.com/,200,[],2020-07-02T23:04:07.851456,
fl-zephyrhills.civicplus.com,http://fl-zephyrhills.civicplus.com/,200,[],2020-07-02T23:04:08.668066,
fs.civicplus.com,,,,,"HTTPConnectionPool(host='fs.civicplus.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f396b377a90>: Failed to establish a new connection: [Errno 110] Connection timed out'))"
ga-athensclarkecounty-old.civicplus.com,http://ga-athensclarkecounty-old.civicplus.com/,500,[],2020-07-02T23:06:19.218490,
ga-athensclarkecounty.civicplus.com,https://www.accgov.com/,200,[<Response [302]>],2020-07-02T23:06:20.652433,
ga-athensclarkecounty2.civicplus.com,https://www.accgov.com/,200,[<Response [302]>],2020-07-02T23:06:22.148145,
ga-athensclarkecounty3.civicplus.com,https://www.accgov.com/,200,[<Response [302]>],2020-07-02T23:06:23.674580,
ga-augusta.civicplus.com,http://ga-augusta.civicplus.com/Error.aspx?aspxerrorpath=/,500,[<Response [302]>],2020-07-02T23:06:25.345738,
ga-augusta2.civicplus.com,http://ga-augusta2.civicplus.com/Error.aspx?aspxerrorpath=/,500,[<Response [302]>],2020-07-02T23:06:25.528165,
ga-augusta3.civicplus.com,https://ga-augusta3.civicplus.com/,200,[<Response [301]>],2020-07-02T23:06:26.405542,
ga-avondaleestates.civicplus.com,https://www.avondaleestates.org/,200,[<Response [302]>],2020-07-02T23:06:27.199944,
ga-berkeleylake.civicplus.com,http://ga-berkeleylake.civicplus.com/,200,[],2020-07-02T23:06:27.338487,
ga-camdencounty.civicplus.com,https://www.camdencountyga.gov/,200,[<Response [302]>],2020-07-02T23:06:28.675602,
ga-camdencounty2.civicplus.com,https://www.camdencountyga.gov/,200,[<Response [302]>],2020-07-02T23:06:29.916558,
ga-camdencounty3.civicplus.com,https://www.camdencountyga.gov/,200,[<Response [302]>],2020-07-02T23:06:31.073665,
ga-carrollcounty.civicplus.com,http://ga-carrollcounty.civicplus.com/,200,[],2020-07-02T23:06:31.628096,
ga-cartersville3.civicplus.com,http://ga-cartersville3.civicplus.com/,200,[],2020-07-02T23:06:32.269390,
ga-chamblee.civicplus.com,https://www.chambleega.com/,200,[<Response [302]>],2020-07-02T23:06:33.111300,
ga-chamblee2.civicplus.com,https://www.chambleega.com/,200,[<Response [302]>],2020-07-02T23:06:33.812814,
ga-charltoncounty.civicplus.com,https://charltoncountyga.us/,200,[<Response [302]>],2020-07-02T23:06:34.671947,
ga-classiccenter.civicplus.com,https://classiccenter.com/,200,[<Response [302]>],2020-07-02T23:06:35.892856,
ga-collegepark.civicplus.com,http://ga-collegepark.civicplus.com/,200,[],2020-07-02T23:06:36.029218,
ga-cornelia.civicplus.com,https://www.corneliageorgia.org/,200,[<Response [302]>],2020-07-02T23:06:36.655124,
ga-dadecounty.civicplus.com,http://ga-dadecounty.civicplus.com/,200,[],2020-07-02T23:06:37.299450,
ga-dekalbcountyda.civicplus.com,http://ga-dekalbcountyda.civicplus.com/,200,[],2020-07-02T23:06:37.443235,
ga-douglas.civicplus.com,http://ga-douglas.civicplus.com/,200,[],2020-07-02T23:06:38.065593,
ga-douglasville.civicplus.com,http://ga-douglasville.civicplus.com/,200,[],2020-07-02T23:06:38.216728,
ga-douglasville2.civicplus.com,http://ga-douglasville2.civicplus.com/,200,[],2020-07-02T23:06:38.355163,
ga-douglasville3.civicplus.com,http://ga-douglasville3.civicplus.com/,200,[],2020-07-02T23:06:38.489834,
ga-douglasvillecvb.civicplus.com,http://ga-douglasvillecvb.civicplus.com/,200,[],2020-07-02T23:06:38.624777,
ga-eastpoint.civicplus.com,http://ga-eastpoint.civicplus.com/,404,[],2020-07-02T23:06:38.767287,
ga-eastpoint2.civicplus.com,http://ga-eastpoint2.civicplus.com/,404,[],2020-07-02T23:06:38.910660,
ga-effinghamcounty.civicplus.com,http://ga-effinghamcounty.civicplus.com/,200,[],2020-07-02T23:06:39.655112,
ga-emanuelcounty.civicplus.com,http://ga-emanuelcounty.civicplus.com/,200,[],2020-07-02T23:06:40.363062,
ga-fairburn.civicplus.com,https://www.fairburn.com/,200,[<Response [302]>],2020-07-02T23:06:41.115131,
ga-fultoncountymagistratecourt-old.civicplus.com,http://ga-fultoncountymagistratecourt-old.civicplus.com/,200,[],2020-07-02T23:06:41.637765,
ga-fultoncountymagistratecourt.civicplus.com,http://ga-fultoncountymagistratecourt.civicplus.com/,200,[],2020-07-02T23:06:42.152156,
ga-fultoncountysuperiorcourt.civicplus.com,http://ga-fultoncountysuperiorcourt.civicplus.com/,200,[],2020-07-02T23:06:42.799897,
ga-fultoncountysuperiorcourt2.civicplus.com,http://ga-fultoncountysuperiorcourt2.civicplus.com/,200,[],2020-07-02T23:06:43.312919,
ga-gainesvillehallmpo.civicplus.com,http://ga-gainesvillehallmpo.civicplus.com/,200,[],2020-07-02T23:06:43.448149,
ga-glynncounty.civicplus.com,https://glynncounty.org/,200,[<Response [302]>],2020-07-02T23:06:44.331300,
ga-glynncounty2.civicplus.com,https://glynncounty.org/,200,[<Response [302]>],2020-07-02T23:06:45.097771,
ga-glynncounty3.civicplus.com,https://glynncounty.org/,200,[<Response [302]>],2020-07-02T23:06:45.813129,
ga-grovetown.civicplus.com,http://ga-grovetown.civicplus.com/,200,[],2020-07-02T23:06:46.494801,
ga-hallcounty.civicplus.com,https://ga-hallcounty.civicplus.com/,200,[<Response [301]>],2020-07-02T23:06:47.280009,
ga-hampton.civicplus.com,https://www.hamptonga.gov/,200,[<Response [302]>],2020-07-02T23:06:48.267834,
ga-hapeville.civicplus.com,http://ga-hapeville.civicplus.com/,200,[],2020-07-02T23:06:48.780511,
ga-hapeville2.civicplus.com,http://ga-hapeville2.civicplus.com/,200,[],2020-07-02T23:06:49.300341,
ga-hinesville.civicplus.com,http://ga-hinesville.civicplus.com/,200,[],2020-07-02T23:06:49.956377,
ga-hinesville2.civicplus.com,http://ga-hinesville2.civicplus.com/,200,[],2020-07-02T23:06:50.422439,
ga-hiram.civicplus.com,http://ga-hiram.civicplus.com/,200,[],2020-07-02T23:06:51.168659,
ga-hiram2.civicplus.com,http://ga-hiram2.civicplus.com/,200,[],2020-07-02T23:06:51.783765,
ga-hollysprings.civicplus.com,http://ga-hollysprings.civicplus.com/,200,[],2020-07-02T23:06:51.923295,
ga-jackson.civicplus.com,https://www.cityofjacksonga.com/,200,[<Response [302]>],2020-07-02T23:06:52.666482,
ga-jacksoncounty.civicplus.com,http://ga-jacksoncounty.civicplus.com/,200,[],2020-07-02T23:06:53.161582,
ga-jacksoncountysheriff.civicplus.com,http://ga-jacksoncountysheriff.civicplus.com/,200,[],2020-07-02T23:06:53.733035,
ga-jeffersoncounty.civicplus.com,https://ga-jeffersoncounty.civicplus.com/,200,[<Response [301]>],2020-07-02T23:06:54.349885,
ga-jesup.civicplus.com,http://ga-jesup.civicplus.com/,200,[],2020-07-02T23:06:56.274167,
ga-kingsland.civicplus.com,http://ga-kingsland.civicplus.com/,200,[],2020-07-02T23:06:56.792208,
ga-kingsland2.civicplus.com,http://ga-kingsland2.civicplus.com/,200,[],2020-07-02T23:06:57.325785,
ga-laurenscounty.civicplus.com,http://ga-laurenscounty.civicplus.com/,200,[],2020-07-02T23:06:57.878695,
ga-lawrenceville.civicplus.com,https://ga-lawrenceville.civicplus.com/,200,[<Response [301]>],2020-07-02T23:06:58.544266,
ga-lilburn2.civicplus.com,https://www.cityoflilburn.com/,200,[<Response [302]>],2020-07-02T23:06:59.385590,
ga-lovejoy2.civicplus.com,http://ga-lovejoy2.civicplus.com/,200,[],2020-07-02T23:07:00.341404,
ga-lowndescounty.civicplus.com,http://ga-lowndescounty.civicplus.com/,200,[],2020-07-02T23:07:01.074642,
ga-lowndescounty2.civicplus.com,http://ga-lowndescounty2.civicplus.com/,200,[],2020-07-02T23:07:01.822438,
ga-madison.civicplus.com,http://ga-madison.civicplus.com/,200,[],2020-07-02T23:07:02.478748,
